configuration,pop_mut,scenario,mutation_rate_a,mutation_rate_b,population_size,comparison,a_replicate,b_replicate,variance_leading,variance_overall
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31575,31615,0.8036734693877552,19.562857142857144
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31598,31553,1.2653061224489797,20.398367346938777
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31647,31582,0.8444897959183674,26.051020408163264
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31593,31626,1.4893877551020407,17.837142857142858
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31607,31565,1.046530612244898,20.93877551020408
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31587,31611,0.7346938775510204,22.501632653061225
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31577,31614,1.4106122448979592,30.867346938775512
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31621,31569,0.6383673469387755,21.428979591836733
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-run,31620,31622,1.200408163265306,22.656734693877553
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31681,31710,7.52204081632653,24.335102040816327
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31682,31742,4.5016326530612245,23.62
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31660,31738,7.177142857142857,41.55142857142857
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31666,31747,6.950612244897959,16.61061224489796
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31701,31700,4.669795918367347,31.162857142857142
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31702,31680,5.054693877551021,24.377551020408163
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31728,31689,6.0751020408163265,29.76530612244898
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31675,31717,6.863673469387756,29.918367346938776
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31654,31709,5.715918367346939,37.78326530612245
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31677,31726,6.434285714285714,41.78122448979592
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31744,31674,4.540816326530613,34.36734693877551
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31722,31699,4.563673469387755,33.766938775510205
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31743,31685,4.509795918367346,32.60775510204081
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31720,31652,4.311836734693878,27.97591836734694
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31691,31749,7.642857142857142,26.91795918367347
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31733,31659,5.28530612244898,26.673061224489796
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31704,31667,4.5718367346938775,37.828979591836735
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31662,31723,6.664897959183673,27.355510204081632
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31706,31696,4.540816326530613,21.15265306122449
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31694,31731,8.302448979591837,27.257551020408165
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31653,31748,7.37795918367347,31.71469387755102
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31721,31693,4.612244897959184,41.55102040816327
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31698,31750,6.9616326530612245,30.036326530612246
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31708,31663,8.000408163265305,34.76285714285714
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31673,31724,5.98734693877551,32.28122448979592
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31718,31695,4.033061224489796,28.1734693877551
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31705,31676,5.52204081632653,35.68
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31669,31737,6.32204081632653,30.581632653061224
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31656,31736,8.220816326530613,25.41877551020408
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31707,31651,4.803673469387755,36.767755102040816
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31655,31732,7.184081632653061,20.20408163265306
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31664,31745,8.093469387755102,25.698367346938774
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31684,31714,8.442448979591836,29.407755102040817
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31679,31715,6.808571428571429,20.94734693877551
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31658,31725,7.456734693877551,30.673061224489796
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31716,31688,5.182040816326531,36.67795918367347
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31713,31678,4.2975510204081635,25.503673469387756
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31657,31739,6.416734693877551,18.21265306122449
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31735,31668,5.567755102040817,33.31265306122449
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31741,31683,3.8469387755102042,32.191428571428574
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31740,31670,4.847346938775511,20.86081632653061
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31730,31661,5.7963265306122445,30.759591836734693
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31687,31746,8.575102040816326,21.78612244897959
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31711,31665,5.244489795918367,26.493469387755102
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31672,31727,7.840408163265306,25.634285714285713
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31734,31686,6.78734693877551,33.15959183673469
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31690,31712,6.091836734693878,26.88326530612245
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31671,31703,8.702448979591837,41.37183673469388
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31719,31697,5.316326530612246,22.155510204081633
DIFF_MUT_2,"1000, 0.03",lockstep,0.03,0.01,1000,inter-treatment,31692,31729,7.018775510204082,41.157551020408164
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31825,31850,1.8775510204081634,37.835102040816324
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31887,31815,4.308571428571429,23.324081632653062
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31866,31839,2.816734693877551,26.226938775510206
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31841,31844,3.2881632653061224,21.742448979591835
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31876,31817,2.5159183673469387,25.590204081632653
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31872,31840,2.3922448979591837,21.387755102040817
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31885,31870,2.489795918367347,20.05551020408163
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31808,31829,2.3710204081632655,21.183673469387756
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31848,31896,2.1587755102040815,18.41795918367347
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31851,31875,3.0514285714285716,24.368979591836734
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31883,31812,1.9024489795918367,22.300408163265306
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31847,31888,2.109795918367347,23.748571428571427
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31835,31811,1.8791836734693879,13.061224489795919
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31880,31814,3.884081632653061,22.261632653061223
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31871,31858,3.7044897959183674,25.387755102040817
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31859,31884,2.230204081632653,30.5
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31878,31893,3.1575510204081634,25.85142857142857
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31882,31809,2.4983673469387755,23.331020408163266
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31810,31879,2.61265306122449,30.94857142857143
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31849,31820,2.0261224489795917,33.773061224489794
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31801,31890,3.407755102040816,25.877551020408163
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31807,31830,2.0506122448979593,27.520408163265305
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31802,31861,2.637142857142857,26.08326530612245
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31856,31842,2.3514285714285714,28.489795918367346
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31868,31823,2.8526530612244896,26.285714285714285
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31864,31892,1.8840816326530612,21.198367346938774
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31826,31881,2.920816326530612,29.062857142857144
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31836,31897,3.110612244897959,24.197551020408163
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31816,31900,3.2281632653061227,22.232244897959184
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31855,31860,3.193469387755102,25.10857142857143
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31828,31863,2.956734693877551,29.665714285714287
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31895,31846,2.693877551020408,22.3265306122449
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31857,31804,2.0085714285714285,16.163673469387756
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31891,31813,1.5330612244897959,19.924897959183674
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31886,31854,3.5820408163265305,33.29632653061225
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31831,31822,1.8485714285714285,24.548571428571428
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31853,31833,3.440408163265306,33.903673469387755
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31862,31821,1.6412244897959183,29.565714285714286
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31874,31873,3.2653061224489797,28.506530612244898
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31834,31819,2.605714285714286,26.448979591836736
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31824,31838,3.0612244897959187,32.08163265306123
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31818,31832,3.4759183673469387,25.677142857142858
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31865,31867,2.7857142857142856,33.224489795918366
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31827,31869,2.3444897959183675,29.636326530612244
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31843,31889,3.265714285714286,28.498367346938778
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31877,31898,2.3710204081632655,24.901632653061224
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31837,31845,2.8853061224489798,24.728163265306122
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31894,31805,2.0118367346938775,23.88408163265306
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31806,31852,2.762857142857143,21.020408163265305
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-run,31899,31803,2.955510204081633,24.42612244897959
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31964,31901,12.177959183673469,32.66979591836735
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31950,31983,10.640408163265306,23.153061224489797
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31998,31942,12.279183673469387,21.95265306122449
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31973,31936,10.744489795918367,29.159591836734695
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31994,31948,9.071020408163266,37.388163265306126
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31912,31990,12.008571428571429,36.075102040816326
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31959,31926,11.233061224489795,28.594285714285714
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31957,31928,10.901632653061226,25.495510204081633
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31920,31974,12.934285714285714,54.66326530612245
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31965,31904,12.44122448979592,24.730204081632653
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31961,31946,10.618775510204083,34.044489795918366
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31975,31918,12.98816326530612,30.896326530612242
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31917,31952,13.440408163265305,46.67918367346939
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31937,31980,13.683265306122449,29.193877551020407
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31991,31945,11.14326530612245,27.28
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31997,31914,11.55265306122449,39.81061224489796
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31911,31953,13.536326530612246,33.14448979591837
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31940,31992,14.809795918367348,34.22408163265306
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31949,31951,10.35265306122449,43.97714285714286
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31923,31954,15.81265306122449,29.791428571428572
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31930,31976,13.64938775510204,35.99836734693878
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31909,31978,14.69387755102041,28.163673469387756
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31989,31927,10.708571428571428,27.72612244897959
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31903,31987,12.033061224489796,29.153061224489797
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31958,31934,12.246530612244898,34.0934693877551
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31941,31993,11.231020408163266,37.298367346938775
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31924,31970,13.337142857142858,35.31469387755102
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31981,31908,12.275918367346938,33.16285714285714
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31947,31969,10.335102040816325,32.19428571428571
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31999,31921,10.620816326530612,27.887755102040817
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31929,31985,13.765306122448978,34.35142857142857
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31955,31925,10.744489795918367,33.60204081632653
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31933,31979,12.286122448979594,24.907755102040817
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31988,31905,12.040816326530612,26.25469387755102
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31939,31968,14.122448979591837,32.61224489795919
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31963,31916,10.25469387755102,27.806122448979593
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31962,31931,12.74938775510204,24.466938775510204
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31944,31972,14.833061224489796,41.26571428571428
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31919,31982,13.726122448979593,35.631020408163266
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31986,31907,9.595510204081632,33.12489795918367
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31932,31960,10.841224489795918,29.171020408163265
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31996,31922,10.109795918367347,25.08612244897959
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31971,31910,12.948979591836734,23.41265306122449
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31984,31913,10.983265306122448,29.440408163265307
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31966,31915,10.034285714285714,23.95265306122449
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31902,31956,11.146530612244899,37.01591836734694
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31906,31995,13.533061224489796,41.544489795918366
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31938,32000,13.590204081632654,27.55265306122449
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31943,31967,11.02204081632653,34.11795918367347
DIFF_MUT_2,"1000, 0.03",oneOffLockstep,0.03,0.01,1000,inter-treatment,31935,31977,14.142448979591837,43.11224489795919
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32085,32082,13.990204081632653,30.418367346938776
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32055,32138,9.928571428571429,29.579183673469387
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32134,32062,10.865714285714285,37.317959183673466
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32058,32084,8.730204081632653,28.297551020408164
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32102,32103,9.85142857142857,31.957551020408165
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32054,32147,8.681224489795918,20.080000000000002
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32113,32092,11.869795918367348,28.38408163265306
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32129,32066,12.131020408163266,21.794285714285714
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32136,32071,7.0383673469387755,17.62
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32097,32133,10.613877551020408,36.84448979591836
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32063,32139,8.695510204081632,21.037142857142857
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32131,32104,12.459183673469388,24.92408163265306
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32094,32118,9.724489795918368,26.328163265306124
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32125,32056,7.930204081632653,27.175918367346938
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32116,32087,9.340408163265307,32.33673469387755
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32069,32119,15.108571428571427,18.833061224489796
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32067,32144,12.489795918367347,27.291428571428572
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32075,32078,11.832244897959184,36.78530612244898
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32100,32079,3.8616326530612244,25.363673469387756
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32090,32149,8.653469387755102,19.94326530612245
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32072,32109,8.738367346938775,22.398367346938777
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32107,32132,13.673469387755103,22.77387755102041
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32068,32148,8.597551020408163,18.365714285714287
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32061,32145,8.775510204081634,26.45265306122449
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32110,32052,9.63265306122449,38.85551020408163
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32126,32077,13.028979591836734,29.82081632653061
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32070,32120,20.693877551020407,17.307755102040815
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32130,32096,13.845306122448978,24.30857142857143
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32115,32091,11.68204081632653,30.235102040816326
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32108,32086,7.85469387755102,21.91387755102041
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32074,32101,10.499591836734693,25.510204081632654
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32112,32060,12.091836734693878,25.407755102040817
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32141,32121,8.351428571428572,18.70408163265306
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32143,32146,8.604489795918367,29.61795918367347
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32114,32122,9.290204081632654,22.253469387755104
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32089,32073,8.53061224489796,27.167755102040815
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32088,32117,7.902448979591837,27.58408163265306
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32059,32105,13.571020408163266,13.967755102040817
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32053,32051,10.908163265306122,30.53061224489796
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32093,32098,10.326938775510204,19.56122448979592
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32081,32064,11.340408163265307,26.05061224489796
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32083,32099,6.377551020408164,17.82081632653061
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32076,32124,6.956734693877551,34.86693877551021
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32065,32137,15.112244897959183,32.914693877551024
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32123,32106,7.2995918367346935,14.710612244897959
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32142,32127,8.868979591836734,17.071428571428573
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32080,32111,6.395510204081633,28.197551020408163
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32128,32135,10.303673469387755,18.58122448979592
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32150,32140,6.295918367346938,21.856734693877552
DIFF_MUT_2,"1000, 0.03",bFollowsA,0.03,0.01,1000,inter-run,32095,32057,5.293469387755102,18.197551020408163
