configuration,pop_mut,scenario,mutation_rate_a,mutation_rate_b,population_size,comparison,a_replicate,b_replicate,variance_leading,variance_overall
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30782,30782,8.039183673469388,79.8269387755102
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30783,30783,16.659591836734695,97.3061224489796
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30784,30784,12.442448979591836,105.1934693877551
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30785,30785,8.081632653061224,81.68204081632653
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30786,30786,8.498367346938775,66.75469387755102
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30787,30787,14.983265306122448,115.34693877551021
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30788,30788,9.28,91.5934693877551
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30789,30789,12.16326530612245,128.07387755102042
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30790,30790,8.158775510204082,68.5861224489796
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30791,30791,12.058775510204082,81.02204081632654
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30792,30792,12.220816326530613,117.5004081632653
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30793,30793,10.65469387755102,91.75510204081633
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30794,30794,10.596326530612245,56.11265306122449
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30795,30795,10.392244897959184,80.62408163265306
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30796,30796,12.001632653061224,111.15959183673469
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30797,30797,14.816326530612244,114.00163265306122
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30798,30798,9.742448979591837,79.68367346938776
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30799,30799,9.683673469387756,92.05877551020409
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,0.03,1000,intra-run,30800,30800,16.051020408163264,94.2269387755102
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30865,30864,8.25673469387755,50.62244897959184
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30860,30827,10.471836734693877,105.9595918367347
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30862,30832,6.58,72.36734693877551
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30880,30819,17.984081632653062,90.9995918367347
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30869,30826,8.189387755102041,57.182040816326534
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30807,30840,14.483265306122448,110.58163265306122
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30848,30850,11.60204081632653,50.58326530612245
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30852,30842,5.366938775510204,81.49224489795918
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30857,30874,16.096326530612245,83.37795918367347
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30847,30871,8.418367346938775,87.96081632653062
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30856,30801,16.122448979591837,93.08408163265307
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30835,30884,12.686122448979592,104.33510204081632
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30879,30843,6.9077551020408166,72.40163265306123
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30861,30872,14.022857142857143,88.78204081632653
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30894,30814,11.789387755102041,76.28571428571429
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30855,30895,8.78204081632653,84.08
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30823,30824,9.668979591836734,98.98122448979592
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30881,30887,9.675102040816325,81.91877551020409
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30817,30886,16.338367346938774,84.05061224489796
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30811,30803,12.109795918367347,128.51795918367347
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30804,30876,11.38938775510204,96.47510204081632
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30867,30858,7.786122448979592,83.25265306122449
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30877,30882,8.16326530612245,54.2465306122449
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30851,30813,11.23469387755102,55.01877551020408
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30846,30890,8.384081632653062,96.83918367346939
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30812,30818,11.353469387755101,106.2534693877551
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30831,30897,11.536326530612245,84.01469387755103
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30854,30845,15.193469387755103,95.89755102040816
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30873,30838,9.208571428571428,94.72816326530612
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30844,30849,17.835102040816327,117.49224489795918
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30837,30830,12.97795918367347,106.10775510204083
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30828,30893,16.12612244897959,127.7669387755102
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30891,30821,10.875102040816326,82.64530612244899
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30892,30805,13.224489795918366,87.93020408163265
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30868,30809,8.448979591836736,114.76285714285714
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30888,30889,11.795918367346939,81.89755102040816
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30866,30825,12.473877551020408,68.64530612244899
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30870,30802,6.953469387755102,63.66571428571429
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30878,30836,12.326530612244898,76.49020408163265
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30820,30898,11.244489795918367,78.54530612244898
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30859,30899,8.871836734693877,57.10204081632653
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30883,30863,12.35469387755102,121.78938775510204
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30834,30816,11.387755102040817,84.28408163265306
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30853,30806,7.766938775510204,108.61224489795919
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30810,30839,8.77591836734694,77.35714285714286
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30822,30900,14.607755102040816,71.63428571428571
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30885,30829,15.92,102.41469387755102
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30841,30833,14.232244897959184,87.6669387755102
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30896,30808,17.52,104.91469387755102
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-run,30875,30815,19.97591836734694,114.78408163265307
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30933,30961,6.663265306122449,57.24122448979592
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30949,30987,9.142857142857142,60.59428571428572
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30930,30974,5.171020408163265,68.54244897959184
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30998,30934,12.662857142857142,37.91836734693877
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30936,30959,6.284081632653061,85.17102040816326
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30975,30915,14.424897959183674,49.239183673469384
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30972,30925,9.683673469387756,40.35142857142857
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,31000,30942,13.720816326530612,32.73510204081633
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30967,30916,9.038367346938776,28.733061224489795
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30908,30968,6.436326530612245,55.68326530612245
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30921,30969,5.110612244897959,62.24857142857143
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30965,30910,14.70408163265306,41.962857142857146
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30958,30907,11.013877551020409,28.775510204081634
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30906,30964,4.18,65.05142857142857
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30922,30956,6.65469387755102,75.72285714285714
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30981,30947,9.500408163265307,34.767755102040816
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30912,30978,5.1657142857142855,80.49836734693878
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30989,30909,14.653061224489797,20.390204081632653
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30954,30926,11.905714285714286,40.60775510204081
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30963,30902,12.400408163265306,27.79591836734694
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30929,30953,5.4044897959183675,89.71428571428572
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30938,30966,5.64938775510204,93.43877551020408
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30914,30957,8.798367346938775,76.99755102040817
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30960,30948,13.345306122448978,33.26530612244898
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30911,30952,6.556734693877551,91.57387755102042
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30903,30995,4.785714285714286,61.47795918367347
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30992,30944,8.38734693877551,41.88612244897959
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30927,30977,5.9983673469387755,81.20979591836735
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30986,30917,10.888163265306122,34.73020408163265
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30962,30945,13.05142857142857,31.46938775510204
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30979,30924,14.548571428571428,42.7004081632653
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30950,30999,6.434285714285714,58.67918367346939
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30984,30932,12.711836734693877,24.255102040816325
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30928,30982,5.383265306122449,73.42857142857143
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30935,30997,7.026938775510204,102.73510204081633
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30937,30951,5.985306122448979,87.75510204081633
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30983,30913,11.141224489795919,33.288163265306125
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30919,30970,4.026122448979592,89.14938775510204
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30973,30923,10.694285714285716,23.21183673469388
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30976,30918,13.14938775510204,28.622040816326532
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30901,30996,5.208571428571428,60.86734693877551
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30990,30940,13.806122448979592,15.061224489795919
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30941,30955,6.653061224489796,68.84122448979592
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30993,30931,16.22408163265306,36.74122448979592
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30920,30980,6.214285714285714,73.44326530612244
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30943,30991,6.090204081632653,98.9995918367347
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30994,30904,17.871020408163268,37.765306122448976
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30939,30971,6.858775510204081,84.95673469387755
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30985,30905,8.459183673469388,31.440408163265307
DIFF_MUT_1,"1000, 0.01",independentAddition,0.01,0.03,1000,inter-treatment,30946,30988,6.188163265306122,51.27183673469388
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31001,31001,2.979591836734694,34.46367346938776
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31002,31002,4.38734693877551,29.494285714285713
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31003,31003,3.028979591836735,25.153061224489797
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31004,31004,3.897551020408163,31.78938775510204
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31005,31005,5.2036734693877555,35.701632653061225
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31006,31006,2.72,25.24734693877551
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31007,31007,3.5710204081632653,31.128163265306124
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31008,31008,4.041224489795918,28.91469387755102
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31009,31009,3.7146938775510203,40.98612244897959
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31010,31010,2.88,29.52
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31011,31011,3.043265306122449,35.544489795918366
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31012,31012,3.2244897959183674,25.357142857142858
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31013,31013,4.408163265306122,44.379183673469385
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31014,31014,3.655510204081633,22.398367346938773
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31015,31015,3.175918367346939,43.064897959183675
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31016,31016,5.95265306122449,42.86693877551021
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31017,31017,2.196326530612245,33.29632653061225
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31018,31018,3.8485714285714283,43.96081632653061
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31019,31019,3.3877551020408165,34.76571428571428
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31020,31020,6.564897959183673,26.101632653061223
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31021,31021,4.773877551020408,39.91877551020408
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31022,31022,4.122448979591837,32.58816326530612
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31023,31023,3.722857142857143,28.836326530612244
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31024,31024,4.14734693877551,54.798367346938775
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31025,31025,2.2955102040816326,30.377551020408163
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31026,31026,2.6955102040816326,30.419999999999998
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31027,31027,3.530204081632653,42.58163265306123
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31028,31028,3.159591836734694,42.00857142857143
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31029,31029,3.357142857142857,28.55061224489796
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31030,31030,2.68734693877551,36.59755102040816
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31031,31031,3.8485714285714283,29.526938775510203
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31032,31032,2.2791836734693875,39.74530612244898
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31033,31033,2.0510204081632653,31.18530612244898
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31034,31034,4.055510204081632,32.16326530612245
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31035,31035,3.3914285714285715,33.81387755102041
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31036,31036,3.5738775510204084,37.89551020408163
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31037,31037,3.373061224489796,29.622857142857143
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31038,31038,3.4138775510204082,32.69755102040816
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31039,31039,4.708571428571428,42.60775510204082
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31040,31040,2.4016326530612244,40.41673469387755
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31041,31041,3.8546938775510204,30.408163265306122
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31042,31042,4.0751020408163265,29.544489795918366
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31043,31043,3.4873469387755103,40.48979591836735
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31044,31044,3.249387755102041,33.88612244897959
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31045,31045,3.5628571428571427,40.77102040816327
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31046,31046,3.510204081632653,31.094285714285714
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31047,31047,2.9648979591836735,23.293469387755103
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31048,31048,3.740408163265306,30.232244897959184
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31049,31049,4.571428571428571,37.02040816326531
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,0.03,1000,intra-run,31050,31050,3.175918367346939,40.26489795918367
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31139,31090,2.8310204081632655,32.99142857142857
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31098,31130,3.740408163265306,38.61224489795919
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31057,31114,2.989795918367347,35.71265306122449
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31067,31070,3.520408163265306,45.505714285714284
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31099,31117,3.8159183673469386,27.309795918367346
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31133,31105,3.177142857142857,31.871020408163265
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31125,31131,3.642857142857143,48.031020408163265
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31110,31147,4.039183673469387,38.37755102040816
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31083,31101,3.005714285714286,32.37591836734694
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31065,31081,4.839183673469388,42.67306122448979
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31054,31111,3.273877551020408,29.41591836734694
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31100,31140,3.7779591836734694,40.80979591836735
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31132,31137,3.2424489795918365,30.771020408163267
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31119,31074,3.316326530612245,24.561632653061224
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31122,31086,4.473877551020408,23.55142857142857
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31075,31124,3.162857142857143,45.59346938775511
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31134,31123,3.5281632653061226,32.86734693877551
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31085,31148,4.034285714285714,39.94122448979592
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31051,31144,3.503673469387755,44.83632653061225
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31061,31073,6.713877551020408,24.85061224489796
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31107,31129,2.7514285714285713,52.034285714285716
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31066,31120,5.103673469387755,28.801632653061226
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31069,31092,3.5983673469387756,25.837142857142855
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31093,31127,3.0628571428571427,33.80448979591837
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31089,31121,4.662857142857143,29.644489795918368
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31126,31060,3.0714285714285716,52.84448979591837
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31138,31118,3.1546938775510203,30.84734693877551
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31109,31102,4.267755102040816,25.190204081632654
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31078,31079,4.653061224489796,50.34122448979592
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31053,31104,3.9248979591836735,28.463673469387754
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31135,31128,4.259591836734694,27.04530612244898
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31095,31149,3.810612244897959,27.39795918367347
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31084,31142,4.571428571428572,44.17510204081633
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31087,31064,5.332244897959184,24.02
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31112,31145,2.166938775510204,24.132244897959183
DIFF_MUT_1,"1000, 0.01",noSelPressureBoth,0.01,0.03,1000,inter-run,31063,31094,4.199591836734694,24.214285714285715
