configuration,pop_mut,scenario,mutation_rate_a,mutation_rate_b,population_size,comparison,a_replicate,b_replicate,variance_leading,variance_overall
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10175,10250,0.06081632653061224,4.504489795918367
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10193,10231,0.09836734693877551,6.040816326530612
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10242,10176,0.2616326530612245,4.436326530612245
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10243,10185,0.16326530612244897,5.005714285714285
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10167,10212,0.14244897959183672,6.044489795918367
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10203,10183,0.10163265306122449,2.826530612244898
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10219,10169,0.08,5.112244897959184
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10181,10221,0.12244897959183673,4.5567346938775515
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10217,10155,0.1893877551020408,6.937142857142857
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10195,10206,0.2648979591836735,3.369795918367347
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10192,10244,0.14244897959183672,7.030612244897959
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10187,10233,0.23836734693877554,4.357551020408163
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10237,10158,0.07510204081632653,4.948979591836735
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10191,10218,0.12081632653061225,7.4465306122448975
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10179,10211,0.18326530612244898,4.826122448979592
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10162,10202,0.10163265306122449,3.8567346938775513
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10204,10178,0.15673469387755104,6.898367346938775
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10189,10216,0.14244897959183672,5.807755102040816
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10205,10157,0.09836734693877551,5.018775510204081
CONFIG_1,"1000, 0.001",lockstep,0.001,0.001,1000,inter-treatment,10152,10223,0.20408163265306123,3.7555102040816326
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10350,10351,0.20408163265306123,0.5159183673469387
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10327,10308,0.6122448979591837,1.3812244897959183
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10332,10318,0.16326530612244897,0.40653061224489795
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10347,10357,0.4489795918367347,0.9795918367346939
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10386,10361,0.5306122448979592,0.9322448979591836
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10382,10356,0.20408163265306123,0.2383673469387755
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10320,10390,0.24489795918367346,0.3873469387755102
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10363,10384,0.7755102040816326,0.716734693877551
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10330,10378,0.40816326530612246,1.2657142857142856
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10400,10367,0.32653061224489793,0.18
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10349,10317,0.20408163265306123,0.34653061224489795
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10354,10360,0.5306122448979592,0.7351020408163265
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10399,10311,0.12244897959183673,0.08
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10338,10316,0.40816326530612246,0.2710204081632653
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10397,10368,0.8163265306122449,1.3261224489795918
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10340,10342,0.2857142857142857,0.6632653061224489
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10398,10319,0.5714285714285714,0.7448979591836735
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10359,10331,0.20408163265306123,0.32693877551020406
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10374,10392,1.469387755102041,2.749387755102041
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10365,10335,0.16326530612244897,0.4281632653061224
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10366,10301,0.8163265306122449,1.2412244897959184
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10304,10305,0.12244897959183673,0.5
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10302,10323,0.9795918367346939,0.8963265306122449
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10369,10355,0.2857142857142857,0.483265306122449
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10381,10303,0.40816326530612246,0.3840816326530612
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10337,10329,0.6938775510204082,1.0812244897959185
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10370,10385,0.8571428571428571,0.7755102040816326
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10362,10388,0.5714285714285714,0.5065306122448979
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10377,10343,0.20408163265306123,0.28408163265306124
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10345,10395,0.20408163265306123,0.32
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10364,10346,1.2653061224489797,2.220816326530612
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10310,10325,0.4897959183673469,1.0208163265306123
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10324,10312,0.8571428571428571,1.1187755102040815
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10375,10348,0.4489795918367347,0.8424489795918367
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10352,10315,0.8163265306122449,1.2244897959183674
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10353,10372,0.4897959183673469,0.8979591836734694
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10344,10334,0.6122448979591837,0.5240816326530612
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10391,10394,0.4489795918367347,0.6632653061224489
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10380,10379,0.32653061224489793,0.9240816326530612
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10321,10373,0.32653061224489793,0.32
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10307,10383,0.40816326530612246,0.4689795918367347
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10387,10309,0.16326530612244897,0.2648979591836735
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10306,10336,0.4489795918367347,0.6289795918367347
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10313,10328,0.32653061224489793,0.4281632653061224
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10389,10326,0.7346938775510204,0.8983673469387755
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10333,10358,0.4897959183673469,0.4881632653061224
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10322,10341,0.5714285714285714,1.4697959183673468
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10371,10339,0.24489795918367346,0.4489795918367347
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10314,10376,1.1428571428571428,1.6836734693877553
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-run,10396,10393,0.4897959183673469,0.5697959183673469
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10472,10405,22.00040816326531,25.07142857142857
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10403,10490,20.632244897959183,21.52
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10485,10448,21.78122448979592,20.857142857142858
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10431,10465,20.85551020408163,23.856734693877552
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10452,10419,22.091836734693878,19.48122448979592
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10418,10458,21.993469387755102,25.54938775510204
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10436,10477,22.377551020408163,21.992244897959186
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10413,10468,19.724489795918366,20.55061224489796
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10498,10446,20.749387755102042,27.75877551020408
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10404,10479,21.96938775510204,18.694285714285712
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10459,10421,21.520408163265305,26.873877551020406
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10488,10435,20.751428571428573,20.424897959183674
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10476,10450,22.189387755102043,26.68122448979592
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10455,10412,21.44530612244898,25.887755102040817
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10494,10439,22.238367346938777,24.122448979591834
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10443,10461,21.624897959183674,31.543265306122446
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10474,10427,20.816734693877553,29.72081632653061
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10433,10492,21.853469387755105,21.48612244897959
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10469,10409,20.989795918367346,23.919999999999998
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10478,10422,20.01020408163265,33.21469387755102
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10415,10482,20.22408163265306,26.188163265306123
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10411,10462,22.924081632653063,23.99551020408163
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10426,10466,20.326938775510207,30.759591836734693
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10470,10417,21.658775510204084,26.78530612244898
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10401,10473,20.85061224489796,38.91265306122449
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10483,10406,20.857551020408167,34.06081632653061
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10416,10495,21.56122448979592,29.765306122448976
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10434,10489,21.796326530612248,20.61265306122449
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10475,10444,21.81265306122449,21.175918367346938
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10440,10496,20.52408163265306,18.85265306122449
CONFIG_1,"1000, 0.001",oneOffLockstep,0.001,0.001,1000,inter-treatment,10453,10442,21.79428571428571,21.3065306122449
