configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,type,value_leading,value_overall,fraction_leading_ben_del_neu,fraction_overall_ben_del_neu,fraction_leading_ben_del_neu_no,fraction_overall_ben_del_neu_no
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13018,A,no_mutation,4910,4448,0,0.592391304347826,0,0.8896
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13018,B,beneficial,91,330,0.9891304347826086,0.5913978494623656,0.0182,0.066
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13018,B,deleterious,1,206,0.010869565217391304,0.36917562724014336,0.0002,0.0412
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13018,B,neutral,0,22,0.0,0.03942652329749104,0.0,0.0044
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13018,B,no_mutation,4908,4442,0,0.5913978494623656,0,0.8884
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,A,beneficial,87,321,1.0,0.5868372943327239,0.0174,0.0642
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,A,deleterious,0,201,0.0,0.36745886654478976,0.0,0.0402
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,A,neutral,0,25,0.0,0.04570383912248629,0.0,0.005
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,A,no_mutation,4913,4453,0,0.5868372943327239,0,0.8906
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,B,beneficial,87,336,1.0,0.5957446808510638,0.0174,0.0672
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,B,deleterious,0,203,0.0,0.3599290780141844,0.0,0.0406
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,B,neutral,0,25,0.0,0.044326241134751775,0.0,0.005
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13019,B,no_mutation,4913,4436,0,0.5957446808510638,0,0.8872
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,A,beneficial,86,366,1.0,0.5674418604651162,0.0172,0.0732
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,A,deleterious,0,254,0.0,0.3937984496124031,0.0,0.0508
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,A,neutral,0,25,0.0,0.03875968992248062,0.0,0.005
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,A,no_mutation,4914,4355,0,0.5674418604651162,0,0.871
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,B,beneficial,86,360,1.0,0.5970149253731343,0.0172,0.072
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,B,deleterious,0,224,0.0,0.3714759535655058,0.0,0.0448
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,B,neutral,0,19,0.0,0.03150912106135987,0.0,0.0038
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13020,B,no_mutation,4914,4397,0,0.5970149253731343,0,0.8794
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,A,beneficial,90,335,0.989010989010989,0.5887521968365553,0.018,0.067
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,A,deleterious,1,212,0.01098901098901099,0.37258347978910367,0.0002,0.0424
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,A,neutral,0,22,0.0,0.03866432337434095,0.0,0.0044
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,A,no_mutation,4909,4431,0,0.5887521968365553,0,0.8862
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,B,beneficial,89,304,1.0,0.6055776892430279,0.0178,0.0608
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,B,deleterious,0,178,0.0,0.3545816733067729,0.0,0.0356
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,B,neutral,0,20,0.0,0.0398406374501992,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13021,B,no_mutation,4911,4498,0,0.6055776892430279,0,0.8996
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,A,beneficial,86,348,1.0,0.5979381443298969,0.0172,0.0696
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,A,deleterious,0,218,0.0,0.3745704467353952,0.0,0.0436
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,A,neutral,0,16,0.0,0.027491408934707903,0.0,0.0032
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,A,no_mutation,4914,4418,0,0.5979381443298969,0,0.8836
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,B,beneficial,88,330,0.9777777777777777,0.5809859154929577,0.0176,0.066
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,B,deleterious,2,215,0.022222222222222223,0.3785211267605634,0.0004,0.043
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,B,neutral,0,23,0.0,0.040492957746478875,0.0,0.0046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13022,B,no_mutation,4910,4432,0,0.5809859154929577,0,0.8864
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,A,beneficial,89,338,0.9888888888888889,0.609009009009009,0.0178,0.0676
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,A,deleterious,1,199,0.011111111111111112,0.35855855855855856,0.0002,0.0398
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,A,neutral,0,18,0.0,0.032432432432432434,0.0,0.0036
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,A,no_mutation,4910,4445,0,0.609009009009009,0,0.889
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,B,beneficial,89,377,0.9888888888888889,0.5946372239747634,0.0178,0.0754
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,B,deleterious,1,237,0.011111111111111112,0.37381703470031546,0.0002,0.0474
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,B,neutral,0,20,0.0,0.031545741324921134,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13023,B,no_mutation,4910,4366,0,0.5946372239747634,0,0.8732
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,A,beneficial,87,309,1.0,0.6082677165354331,0.0174,0.0618
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,A,deleterious,0,183,0.0,0.36023622047244097,0.0,0.0366
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,A,neutral,0,16,0.0,0.031496062992125984,0.0,0.0032
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,A,no_mutation,4913,4492,0,0.6082677165354331,0,0.8984
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,B,beneficial,89,342,0.978021978021978,0.5947826086956521,0.0178,0.0684
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,B,deleterious,2,211,0.02197802197802198,0.36695652173913046,0.0004,0.0422
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,B,neutral,0,22,0.0,0.03826086956521739,0.0,0.0044
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13024,B,no_mutation,4909,4425,0,0.5947826086956521,0,0.885
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,A,beneficial,87,310,1.0,0.6019417475728155,0.0174,0.062
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,A,deleterious,0,192,0.0,0.37281553398058254,0.0,0.0384
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,A,neutral,0,13,0.0,0.02524271844660194,0.0,0.0026
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,A,no_mutation,4913,4485,0,0.6019417475728155,0,0.897
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,B,beneficial,87,334,1.0,0.5828970331588132,0.0174,0.0668
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,B,deleterious,0,216,0.0,0.3769633507853403,0.0,0.0432
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,B,neutral,0,23,0.0,0.04013961605584642,0.0,0.0046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13025,B,no_mutation,4913,4427,0,0.5828970331588132,0,0.8854
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,A,beneficial,89,300,1.0,0.6172839506172839,0.0178,0.06
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,A,deleterious,0,166,0.0,0.34156378600823045,0.0,0.0332
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,A,neutral,0,20,0.0,0.0411522633744856,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,A,no_mutation,4911,4514,0,0.6172839506172839,0,0.9028
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,B,beneficial,91,322,0.9680851063829787,0.6052631578947368,0.0182,0.0644
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,B,deleterious,3,195,0.031914893617021274,0.36654135338345867,0.0006,0.039
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,B,neutral,0,15,0.0,0.02819548872180451,0.0,0.003
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13026,B,no_mutation,4906,4468,0,0.6052631578947368,0,0.8936
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,A,beneficial,88,323,0.9887640449438202,0.6060037523452158,0.0176,0.0646
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,A,deleterious,1,193,0.011235955056179775,0.3621013133208255,0.0002,0.0386
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,A,neutral,0,17,0.0,0.03189493433395872,0.0,0.0034
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,A,no_mutation,4911,4467,0,0.6060037523452158,0,0.8934
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,B,beneficial,88,306,0.9887640449438202,0.5850860420650096,0.0176,0.0612
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,B,deleterious,1,188,0.011235955056179775,0.35946462715105165,0.0002,0.0376
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,B,neutral,0,29,0.0,0.055449330783938815,0.0,0.0058
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13027,B,no_mutation,4911,4477,0,0.5850860420650096,0,0.8954
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,A,beneficial,88,349,1.0,0.5925297113752123,0.0176,0.0698
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,A,deleterious,0,215,0.0,0.36502546689303905,0.0,0.043
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,A,neutral,0,25,0.0,0.042444821731748725,0.0,0.005
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,A,no_mutation,4912,4411,0,0.5925297113752123,0,0.8822
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,B,beneficial,89,319,0.9888888888888889,0.5951492537313433,0.0178,0.0638
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,B,deleterious,1,201,0.011111111111111112,0.375,0.0002,0.0402
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,B,neutral,0,16,0.0,0.029850746268656716,0.0,0.0032
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13028,B,no_mutation,4910,4464,0,0.5951492537313433,0,0.8928
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,A,beneficial,86,326,1.0,0.5981651376146789,0.0172,0.0652
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,A,deleterious,0,203,0.0,0.3724770642201835,0.0,0.0406
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,A,neutral,0,16,0.0,0.029357798165137616,0.0,0.0032
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,A,no_mutation,4914,4455,0,0.5981651376146789,0,0.891
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,B,beneficial,87,342,0.9775280898876404,0.5876288659793815,0.0174,0.0684
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,B,deleterious,2,219,0.02247191011235955,0.37628865979381443,0.0004,0.0438
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,B,neutral,0,21,0.0,0.03608247422680412,0.0,0.0042
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13029,B,no_mutation,4911,4418,0,0.5876288659793815,0,0.8836
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,A,beneficial,88,329,0.9887640449438202,0.5927927927927928,0.0176,0.0658
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,A,deleterious,1,207,0.011235955056179775,0.372972972972973,0.0002,0.0414
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,A,neutral,0,19,0.0,0.03423423423423423,0.0,0.0038
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,A,no_mutation,4911,4445,0,0.5927927927927928,0,0.889
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,B,beneficial,88,347,0.9887640449438202,0.5962199312714777,0.0176,0.0694
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,B,deleterious,1,212,0.011235955056179775,0.3642611683848797,0.0002,0.0424
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,B,neutral,0,23,0.0,0.03951890034364261,0.0,0.0046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13030,B,no_mutation,4911,4418,0,0.5962199312714777,0,0.8836
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,A,beneficial,93,343,0.9893617021276596,0.6081560283687943,0.0186,0.0686
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,A,deleterious,1,202,0.010638297872340425,0.35815602836879434,0.0002,0.0404
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,A,neutral,0,19,0.0,0.03368794326241135,0.0,0.0038
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,A,no_mutation,4906,4436,0,0.6081560283687943,0,0.8872
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,B,beneficial,93,334,1.0,0.5849387040280211,0.0186,0.0668
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,B,deleterious,0,214,0.0,0.37478108581436076,0.0,0.0428
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,B,neutral,0,23,0.0,0.040280210157618214,0.0,0.0046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13031,B,no_mutation,4907,4429,0,0.5849387040280211,0,0.8858
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,A,beneficial,89,326,1.0,0.6014760147601476,0.0178,0.0652
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,A,deleterious,0,198,0.0,0.36531365313653136,0.0,0.0396
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,A,neutral,0,18,0.0,0.033210332103321034,0.0,0.0036
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,A,no_mutation,4911,4458,0,0.6014760147601476,0,0.8916
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,B,beneficial,89,346,1.0,0.5945017182130584,0.0178,0.0692
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,B,deleterious,0,212,0.0,0.3642611683848797,0.0,0.0424
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,B,neutral,0,24,0.0,0.041237113402061855,0.0,0.0048
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13032,B,no_mutation,4911,4418,0,0.5945017182130584,0,0.8836
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,A,beneficial,88,318,1.0,0.5910780669144982,0.0176,0.0636
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,A,deleterious,0,200,0.0,0.37174721189591076,0.0,0.04
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,A,neutral,0,20,0.0,0.03717472118959108,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,A,no_mutation,4912,4462,0,0.5910780669144982,0,0.8924
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,B,beneficial,90,332,0.9782608695652174,0.5981981981981982,0.018,0.0664
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,B,deleterious,2,203,0.021739130434782608,0.36576576576576575,0.0004,0.0406
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,B,neutral,0,20,0.0,0.036036036036036036,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13033,B,no_mutation,4908,4445,0,0.5981981981981982,0,0.889
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,A,beneficial,89,323,0.978021978021978,0.5981481481481481,0.0178,0.0646
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,A,deleterious,2,198,0.02197802197802198,0.36666666666666664,0.0004,0.0396
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,A,neutral,0,19,0.0,0.03518518518518519,0.0,0.0038
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,A,no_mutation,4909,4460,0,0.5981481481481481,0,0.892
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,B,beneficial,87,317,1.0,0.611969111969112,0.0174,0.0634
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,B,deleterious,0,189,0.0,0.36486486486486486,0.0,0.0378
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,B,neutral,0,12,0.0,0.023166023166023165,0.0,0.0024
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13034,B,no_mutation,4913,4482,0,0.611969111969112,0,0.8964
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,A,beneficial,88,358,0.9887640449438202,0.5917355371900826,0.0176,0.0716
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,A,deleterious,1,221,0.011235955056179775,0.3652892561983471,0.0002,0.0442
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,A,neutral,0,26,0.0,0.04297520661157025,0.0,0.0052
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,A,no_mutation,4911,4395,0,0.5917355371900826,0,0.879
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,B,beneficial,87,326,1.0,0.6003683241252302,0.0174,0.0652
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,B,deleterious,0,196,0.0,0.36095764272559855,0.0,0.0392
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,B,neutral,0,21,0.0,0.03867403314917127,0.0,0.0042
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13035,B,no_mutation,4913,4457,0,0.6003683241252302,0,0.8914
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,A,beneficial,86,316,1.0,0.6053639846743295,0.0172,0.0632
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,A,deleterious,0,193,0.0,0.36973180076628354,0.0,0.0386
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,A,neutral,0,13,0.0,0.02490421455938697,0.0,0.0026
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,A,no_mutation,4914,4478,0,0.6053639846743295,0,0.8956
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,B,beneficial,86,324,1.0,0.5858951175406871,0.0172,0.0648
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,B,deleterious,0,203,0.0,0.3670886075949367,0.0,0.0406
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,B,neutral,0,26,0.0,0.04701627486437613,0.0,0.0052
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13036,B,no_mutation,4914,4447,0,0.5858951175406871,0,0.8894
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,A,beneficial,87,362,1.0,0.5895765472312704,0.0174,0.0724
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,A,deleterious,0,234,0.0,0.3811074918566775,0.0,0.0468
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,A,neutral,0,18,0.0,0.029315960912052116,0.0,0.0036
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,A,no_mutation,4913,4386,0,0.5895765472312704,0,0.8772
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,B,beneficial,87,333,1.0,0.5935828877005348,0.0174,0.0666
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,B,deleterious,0,206,0.0,0.3672014260249554,0.0,0.0412
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,B,neutral,0,22,0.0,0.0392156862745098,0.0,0.0044
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13037,B,no_mutation,4913,4439,0,0.5935828877005348,0,0.8878
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,A,beneficial,87,331,1.0,0.5900178253119429,0.0174,0.0662
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,A,deleterious,0,208,0.0,0.37076648841354726,0.0,0.0416
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,A,neutral,0,22,0.0,0.0392156862745098,0.0,0.0044
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,A,no_mutation,4913,4439,0,0.5900178253119429,0,0.8878
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,B,beneficial,88,308,0.9887640449438202,0.6086956521739131,0.0176,0.0616
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,B,deleterious,1,187,0.011235955056179775,0.3695652173913043,0.0002,0.0374
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,B,neutral,0,11,0.0,0.021739130434782608,0.0,0.0022
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13038,B,no_mutation,4911,4494,0,0.6086956521739131,0,0.8988
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,A,beneficial,89,347,1.0,0.57166392092257,0.0178,0.0694
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,A,deleterious,0,230,0.0,0.37891268533772654,0.0,0.046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,A,neutral,0,30,0.0,0.04942339373970346,0.0,0.006
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,A,no_mutation,4911,4393,0,0.57166392092257,0,0.8786
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,B,beneficial,90,322,0.989010989010989,0.5865209471766849,0.018,0.0644
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,B,deleterious,1,204,0.01098901098901099,0.37158469945355194,0.0002,0.0408
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,B,neutral,0,23,0.0,0.04189435336976321,0.0,0.0046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13039,B,no_mutation,4909,4451,0,0.5865209471766849,0,0.8902
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,A,beneficial,91,343,0.9891304347826086,0.5965217391304348,0.0182,0.0686
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,A,deleterious,1,212,0.010869565217391304,0.36869565217391304,0.0002,0.0424
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,A,neutral,0,20,0.0,0.034782608695652174,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,A,no_mutation,4908,4425,0,0.5965217391304348,0,0.885
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,B,beneficial,90,352,1.0,0.5866666666666667,0.018,0.0704
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,B,deleterious,0,228,0.0,0.38,0.0,0.0456
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,B,neutral,0,20,0.0,0.03333333333333333,0.0,0.004
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13040,B,no_mutation,4910,4400,0,0.5866666666666667,0,0.88
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,A,beneficial,90,316,0.989010989010989,0.5808823529411765,0.018,0.0632
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,A,deleterious,1,192,0.01098901098901099,0.35294117647058826,0.0002,0.0384
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,A,neutral,0,36,0.0,0.0661764705882353,0.0,0.0072
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,A,no_mutation,4909,4456,0,0.5808823529411765,0,0.8912
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,B,beneficial,89,331,1.0,0.5931899641577061,0.0178,0.0662
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,B,deleterious,0,204,0.0,0.3655913978494624,0.0,0.0408
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,B,neutral,0,23,0.0,0.04121863799283154,0.0,0.0046
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13041,B,no_mutation,4911,4442,0,0.5931899641577061,0,0.8884
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,A,beneficial,89,308,0.978021978021978,0.5957446808510638,0.0178,0.0616
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,A,deleterious,2,196,0.02197802197802198,0.379110251450677,0.0004,0.0392
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,A,neutral,0,13,0.0,0.025145067698259187,0.0,0.0026
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,A,no_mutation,4909,4483,0,0.5957446808510638,0,0.8966
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,B,beneficial,88,314,0.9887640449438202,0.5793357933579336,0.0176,0.0628
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,B,deleterious,1,205,0.011235955056179775,0.37822878228782286,0.0002,0.041
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13042,B,neutral,0,23,0.0,0.042435424354243544,0.0,0.0046
