configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,value_leading_ben_del_neu,value_leading_ben_del_neu_no,value_overall_ben_del_neu,value_overall_ben_del_neu_no
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12276,B,83,5000,126,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12277,A,80,5000,126,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12277,B,82,5000,117,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12278,A,88,5000,110,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12278,B,82,5000,123,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12279,A,85,5000,118,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12279,B,82,5000,116,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12280,A,76,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12280,B,80,5000,124,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12281,A,86,5000,119,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12281,B,78,5000,105,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12282,A,83,5000,118,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12282,B,77,5000,108,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12283,A,75,5000,105,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12283,B,85,5000,121,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12284,A,75,5000,127,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12284,B,82,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12285,A,78,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12285,B,85,5000,122,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12286,A,80,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12286,B,85,5000,132,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12287,A,78,5000,113,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12287,B,82,5000,128,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12288,A,76,5000,105,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12288,B,85,5000,126,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12289,A,81,5000,116,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12289,B,84,5000,118,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12290,A,80,5000,117,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12290,B,74,5000,103,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12291,A,79,5000,117,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12291,B,86,5000,125,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12292,A,76,5000,115,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12292,B,84,5000,123,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12293,A,71,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12293,B,75,5000,116,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12294,A,84,5000,124,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12294,B,75,5000,103,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12295,A,80,5000,123,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12295,B,77,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12296,A,86,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12296,B,87,5000,118,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12297,A,78,5000,115,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12297,B,80,5000,124,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12298,A,80,5000,112,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12298,B,80,5000,121,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12299,A,84,5000,122,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12299,B,79,5000,115,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12300,A,73,5000,106,5000
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12300,B,83,5000,116,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12501,A,23,5000,1341,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12501,B,27,5000,1222,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12502,A,31,5000,1286,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12502,B,31,5000,1313,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12503,A,28,5000,1303,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12503,B,15,5000,1330,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12504,A,31,5000,1261,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12504,B,22,5000,1319,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12505,A,24,5000,1323,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12505,B,35,5000,1259,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12506,A,23,5000,1328,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12506,B,35,5000,1269,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12507,A,46,5000,1357,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12507,B,41,5000,1308,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12508,A,35,5000,1271,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12508,B,31,5000,1278,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12509,A,36,5000,1323,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12509,B,37,5000,1354,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12510,A,34,5000,1346,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12510,B,31,5000,1279,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12511,A,26,5000,1302,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12511,B,32,5000,1310,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12512,A,30,5000,1332,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12512,B,36,5000,1306,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12513,A,22,5000,1306,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12513,B,20,5000,1247,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12514,A,25,5000,1299,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12514,B,24,5000,1276,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12515,A,21,5000,1332,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12515,B,26,5000,1258,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12516,A,39,5000,1289,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12516,B,36,5000,1315,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12517,A,37,5000,1263,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12517,B,29,5000,1343,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12518,A,26,5000,1294,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12518,B,28,5000,1308,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12519,A,23,5000,1289,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12519,B,34,5000,1297,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12520,A,14,5000,1269,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12520,B,32,5000,1257,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12521,A,24,5000,1324,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12521,B,23,5000,1287,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12522,A,35,5000,1298,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12522,B,37,5000,1240,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12523,A,34,5000,1301,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12523,B,18,5000,1253,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12524,A,24,5000,1319,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12524,B,34,5000,1294,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12525,A,23,5000,1270,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12525,B,32,5000,1244,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12526,A,21,5000,1246,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12526,B,19,5000,1348,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12527,A,28,5000,1273,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12527,B,21,5000,1262,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12528,A,34,5000,1287,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12528,B,31,5000,1313,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12529,A,25,5000,1355,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12529,B,27,5000,1343,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12530,A,37,5000,1289,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12530,B,23,5000,1327,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12531,A,32,5000,1341,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12531,B,21,5000,1299,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12532,A,37,5000,1296,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12532,B,23,5000,1270,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12533,A,22,5000,1327,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12533,B,20,5000,1295,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12534,A,30,5000,1308,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12534,B,33,5000,1287,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12535,A,40,5000,1355,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12535,B,36,5000,1265,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12536,A,36,5000,1272,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12536,B,26,5000,1278,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12537,A,30,5000,1296,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12537,B,25,5000,1282,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12538,A,25,5000,1298,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12538,B,32,5000,1262,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12539,A,37,5000,1322,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12539,B,39,5000,1294,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12540,A,28,5000,1300,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12540,B,13,5000,1264,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12541,A,26,5000,1288,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12541,B,31,5000,1305,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12542,A,16,5000,1240,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12542,B,18,5000,1285,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12543,A,32,5000,1302,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12543,B,14,5000,1288,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12544,A,30,5000,1297,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12544,B,30,5000,1307,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12545,A,24,5000,1297,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12545,B,43,5000,1308,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12546,A,24,5000,1310,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12546,B,35,5000,1338,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12547,A,27,5000,1328,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12547,B,31,5000,1275,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12548,A,22,5000,1274,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12548,B,34,5000,1294,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12549,A,30,5000,1285,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12549,B,28,5000,1295,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12550,A,32,5000,1321,5000
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12550,B,28,5000,1361,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12751,A,7,5000,99,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12751,B,7,5000,99,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12752,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12752,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12753,A,5,5000,98,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12753,B,5,5000,98,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12754,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12754,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12755,A,1,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12755,B,1,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12756,A,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12756,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12757,A,2,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12757,B,2,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12758,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12758,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12759,A,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12759,B,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12760,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12760,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12761,A,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12761,B,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12762,A,8,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12762,B,8,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12763,A,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12763,B,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12764,A,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12764,B,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12765,A,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12765,B,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12766,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12766,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12767,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12767,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12768,A,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12768,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12769,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12769,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12770,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12770,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12771,A,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12771,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12772,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12772,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12773,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12773,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12774,A,2,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12774,B,2,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12775,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12775,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12776,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12776,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12777,A,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12777,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12778,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12778,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12779,A,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12779,B,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12780,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12780,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12781,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12781,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12782,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12782,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12783,A,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12783,B,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12784,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12784,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12785,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12785,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12786,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12786,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12787,A,8,5000,102,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12787,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12788,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12788,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12789,A,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12789,B,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12790,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12790,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12791,A,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12791,B,3,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12792,A,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12792,B,7,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12793,A,2,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12793,B,2,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12794,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12794,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12795,A,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12795,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12796,A,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12796,B,6,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12797,A,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12797,B,5,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12798,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12798,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12799,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12799,B,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12800,A,4,5000,100,5000
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12800,B,4,5000,100,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13001,A,90,5000,563,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13001,B,88,5000,555,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13002,A,87,5000,540,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13002,B,85,5000,508,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13003,A,90,5000,562,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13003,B,90,5000,537,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13004,A,93,5000,583,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13004,B,91,5000,535,5000
CONFIG_3,"1000, 0.01, 0.01",lockstep,0.01,1000,13005,A,91,5000,551,5000
