configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,fitness_value_cell,fitness_value_organism
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12032,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12032,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12033,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12033,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12034,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12034,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12035,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12035,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12036,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12036,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12037,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12037,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12038,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12038,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12039,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12039,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12040,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12040,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12041,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12041,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12042,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12042,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12043,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12043,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12044,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12044,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12045,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12045,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12046,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12046,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12047,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12047,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12048,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12048,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12049,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12049,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12050,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",bFollowsA,0.003,1000,12050,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12251,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12251,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12252,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12252,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12253,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12253,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12254,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12254,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12255,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12255,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12256,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12256,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12257,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12257,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12258,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12258,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12259,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12259,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12260,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12260,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12261,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12261,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12262,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12262,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12263,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12263,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12264,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12264,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12265,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12265,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12266,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12266,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12267,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12267,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12268,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12268,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12269,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12269,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12270,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12270,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12271,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12271,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12272,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12272,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12273,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12273,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12274,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12274,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12275,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12275,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12276,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12276,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12277,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12277,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12278,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12278,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12279,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12279,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12280,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12280,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12281,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12281,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12282,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12282,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12283,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12283,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12284,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12284,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12285,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12285,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12286,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12286,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12287,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12287,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12288,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12288,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12289,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12289,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12290,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12290,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12291,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12291,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12292,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12292,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12293,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12293,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12294,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12294,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12295,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12295,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12296,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12296,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12297,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12297,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12298,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12298,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12299,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12299,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12300,A,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",independentAddition,0.003,1000,12300,B,100.0,200.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12501,A,1.785,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12501,B,-0.235,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12502,A,-0.23,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12502,B,-0.23,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12503,A,1.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12503,B,0.77,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12504,A,0.76,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12504,B,1.765,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12505,A,-0.285,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12505,B,0.73,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12506,A,-0.235,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12506,B,0.76,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12507,A,2.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12507,B,1.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12508,A,0.73,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12508,B,2.755,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12509,A,-0.225,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12509,B,-0.2,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12510,A,0.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12510,B,0.72,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12511,A,0.77,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12511,B,1.76,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12512,A,-0.255,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12512,B,-0.265,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12513,A,0.785,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12513,B,0.78,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12514,A,1.755,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12514,B,-0.3,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12515,A,0.76,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12515,B,-0.24,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12516,A,0.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12516,B,-0.24,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12517,A,1.74,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12517,B,-0.23,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12518,A,-0.265,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12518,B,-0.23,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12519,A,0.72,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12519,B,0.795,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12520,A,-0.235,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12520,B,0.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12521,A,0.755,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12521,B,-0.25,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12522,A,-0.24,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12522,B,-0.2,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12523,A,0.77,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12523,B,1.745,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12524,A,-0.255,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12524,B,0.725,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12525,A,-0.25,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12525,B,-0.215,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12526,A,0.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12526,B,-0.25,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12527,A,1.735,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12527,B,3.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12528,A,-0.26,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12528,B,-0.24,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12529,A,0.76,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12529,B,0.765,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12530,A,-0.245,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12530,B,-0.265,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12531,A,-0.215,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12531,B,-0.26,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12532,A,0.755,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12532,B,4.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12533,A,-0.255,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12533,B,-0.215,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12534,A,1.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12534,B,5.735,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12535,A,-0.26,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12535,B,0.79,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12536,A,0.755,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12536,B,-0.225,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12537,A,0.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12537,B,-0.26,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12538,A,-0.255,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12538,B,0.77,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12539,A,0.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12539,B,-0.245,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12540,A,0.715,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12540,B,0.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12541,A,-0.2,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12541,B,-0.28,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12542,A,0.795,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12542,B,-0.245,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12543,A,-0.255,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12543,B,-0.24,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12544,A,4.795,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12544,B,1.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12545,A,-0.265,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12545,B,-0.215,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12546,A,4.775,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12546,B,-0.285,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12547,A,-0.255,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12547,B,-0.265,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12548,A,4.75,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12548,B,3.755,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12549,A,-0.215,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12549,B,2.745,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12550,A,-0.245,1.0
CONFIG_2,"1000, 0.003, 0.003",noSelPressureBoth,0.003,1000,12550,B,-0.285,1.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12751,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12751,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12752,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12752,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12753,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12753,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12754,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12754,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12755,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12755,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12756,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12756,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12757,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12757,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12758,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12758,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12759,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12759,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12760,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12760,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12761,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12761,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12762,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12762,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12763,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12763,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12764,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12764,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12765,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12765,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12766,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12766,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12767,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12767,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12768,A,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12768,B,1200.0,1200.0
CONFIG_2,"1000, 0.003, 0.003",matchingBitsLockstep,0.003,1000,12769,A,1200.0,1200.0
